timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T09:31:42,codecarbon,685cab40-ab98-426e-9253-617dada60683,4.347963333129883,0.0001093154749359,2.514176559470046e-05,140.0,0.0,2.9040427207946777,0.0001690788865089,0,3.506873054404025e-06,0.0001725857595633,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:32:18,codecarbon,6203cd56-5276-45d5-8cdb-9c694bd643a0,0.001237154006958,2.464331135019577e-08,1.9919356209167763e-05,140.0,0.0,2.9040427207946777,3.8589371575249567e-08,0,3.171474699570353e-10,3.89065190452066e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:32:18,codecarbon,f14c511e-22f3-46b0-b8c3-9d604bad27b1,4.358687877655029,0.0001095862673798,2.5142031376379733e-05,140.0,0.0,2.9040427207946777,0.0001694976303312,0,3.515652596463497e-06,0.0001730132829277,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:40:33,codecarbon,54d298f4-de23-4936-969f-734f6cb6371d,0.0012845993041992,2.6445299801433533e-08,2.0586419216472133e-05,140.0,0.0,2.9040427207946777,4.144509633382162e-08,0,3.0637714957038043e-10,4.175147348339201e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:40:33,codecarbon,,4.348921298980713,0.0001093406363374,2.514201311555664e-05,140.0,0.0,2.9040427207946777,0.0001691178282101,0,3.5076558259035555e-06,0.000172625484036,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:56:36,codecarbon,3a36ba0a-00e5-4d7d-b34f-aa84d660a82f,0.0010480880737304,2.0119814038734824e-08,1.919668255275742e-05,140.0,0.0,2.9040427207946777,3.1579865349663633e-08,0,1.8501871807075074e-10,3.176488406773438e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T09:56:36,codecarbon,,4.586949348449707,0.0001153249273408,2.514196660572824e-05,140.0,0.0,2.9040427207946777,0.0001783737050162,0,3.699694869594908e-06,0.0001820733998858,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:03:55,codecarbon,34bfd680-70c0-4ab3-b831-81ebf42e7bae,0.0010221004486083,1.968179336547477e-08,1.9256222215998183e-05,140.0,0.0,2.9040427207946777,3.0884477827284073e-08,0,1.8886526106598468e-10,3.1073343088350066e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:03:55,codecarbon,,4.493581056594849,0.0001129780004236,2.5142085788767845e-05,140.0,0.0,2.9040427207946777,0.0001747436338,0,3.6244703361629134e-06,0.0001783681041362,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
2024-04-27T10:05:12,codecarbon,22afe9f5-7ba7-4b8b-93a6-7530adfef52c,0.0009407997131347,1.8271752348056843e-08,1.942151139393415e-05,140.0,0.0,2.9040427207946777,2.8714868757459852e-08,0,1.3232107903604628e-10,2.88471898364959e-08,India,IND,maharashtra,,,Linux-6.2.0-1019-azure-x86_64-with-glibc2.31,3.10.13,2.3.5,2,AMD EPYC 7763 64-Core Processor,,,73.7286,18.6161,7.744113922119141,machine,N,1.0
